theta,arm_id,seed,infections_total,attack_rate,recorded_onsets,onsets_before_split_day,infections_before_quarantine,infections_during_quarantine,infections_after_quarantine,confined_passenger_infections_during_quarantine,confined_at_activation,ledger_events_during,during_role_passenger,during_role_crew,during_zone_cabin,during_zone_crew_mess,during_zone_galley,during_zone_corridor,during_zone_other,during_route_direct_contact,during_route_droplet,during_route_hvac_airborne,during_route_fomite
100000.0,A3_near_field_off,20200218,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
100000.0,A4_crew_confined_and_pool_off,20200218,0,0.0,0,0,0,0,0,0,3711,0,0,0,0,0,0,0,0,0,0,0,0
100000.0,A5_all_shared_air_off,20200218,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
100000.0,A0_declared,20200219,1,0.00026946914578280785,0,0,1,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
100000.0,A1_crew_confined,20200219,1,0.00026946914578280785,0,0,1,0,0,0,3711,0,0,0,0,0,0,0,0,0,0,0,0
100000.0,A2_pool_transport_off,20200219,1,0.00026946914578280785,0,0,1,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
100000.0,A3_near_field_off,20200219,477,0.12853678253839934,432,205,306,166,5,108,2720,166,108,58,123,35,0,0,8,0,166,0,0
100000.0,A4_crew_confined_and_pool_off,20200219,1,0.00026946914578280785,0,0,1,0,0,0,3711,0,0,0,0,0,0,0,0,0,0,0,0
100000.0,A5_all_shared_air_off,20200219,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
100000.0,A0_declared,20200220,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
100000.0,A1_crew_confined,20200220,0,0.0,0,0,0,0,0,0,3711,0,0,0,0,0,0,0,0,0,0,0,0
100000.0,A2_pool_transport_off,20200220,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
100000.0,A3_near_field_off,20200220,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
100000.0,A4_crew_confined_and_pool_off,20200220,0,0.0,0,0,0,0,0,0,3711,0,0,0,0,0,0,0,0,0,0,0,0
100000.0,A5_all_shared_air_off,20200220,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
100000.0,A0_declared,20200221,1,0.00026946914578280785,0,0,1,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
100000.0,A1_crew_confined,20200221,1,0.00026946914578280785,0,0,1,0,0,0,3711,0,0,0,0,0,0,0,0,0,0,0,0
100000.0,A2_pool_transport_off,20200221,27,0.007275666936135812,20,1,19,8,0,7,2666,8,7,1,7,1,0,0,0,0,8,0,0
100000.0,A3_near_field_off,20200221,1,0.00026946914578280785,1,1,1,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
100000.0,A4_crew_confined_and_pool_off,20200221,26,0.007006197790353005,20,1,19,7,0,7,3711,7,7,0,7,0,0,0,0,0,7,0,0
100000.0,A5_all_shared_air_off,20200221,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
100000.0,A0_declared,20200222,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
100000.0,A1_crew_confined,20200222,0,0.0,0,0,0,0,0,0,3711,0,0,0,0,0,0,0,0,0,0,0,0
100000.0,A2_pool_transport_off,20200222,1,0.00026946914578280785,0,0,1,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
100000.0,A3_near_field_off,20200222,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
100000.0,A4_crew_confined_and_pool_off,20200222,1,0.00026946914578280785,0,0,1,0,0,0,3711,0,0,0,0,0,0,0,0,0,0,0,0
100000.0,A5_all_shared_air_off,20200222,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
100000.0,A0_declared,20200223,1,0.00026946914578280785,1,1,1,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
100000.0,A1_crew_confined,20200223,1,0.00026946914578280785,1,1,1,0,0,0,3711,0,0,0,0,0,0,0,0,0,0,0,0
100000.0,A2_pool_transport_off,20200223,1,0.00026946914578280785,1,1,1,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
100000.0,A3_near_field_off,20200223,1,0.00026946914578280785,1,1,1,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
100000.0,A4_crew_confined_and_pool_off,20200223,1,0.00026946914578280785,1,1,1,0,0,0,3711,0,0,0,0,0,0,0,0,0,0,0,0
100000.0,A5_all_shared_air_off,20200223,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
100000.0,A0_declared,20200224,1,0.00026946914578280785,0,0,1,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
100000.0,A1_crew_confined,20200224,1,0.00026946914578280785,0,0,1,0,0,0,3711,0,0,0,0,0,0,0,0,0,0,0,0
100000.0,A2_pool_transport_off,20200224,1,0.00026946914578280785,0,0,1,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
100000.0,A3_near_field_off,20200224,3,0.0008084074373484236,1,0,2,1,0,1,2666,1,1,0,1,0,0,0,0,0,1,0,0
100000.0,A4_crew_confined_and_pool_off,20200224,1,0.00026946914578280785,0,0,1,0,0,0,3711,0,0,0,0,0,0,0,0,0,0,0,0
100000.0,A5_all_shared_air_off,20200224,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A0_declared,20200205,3458,0.9318243061169497,2879,2628,3414,43,1,12,3600,43,12,31,38,4,1,0,0,0,43,0,0
1000000000.0,A1_crew_confined,20200205,3446,0.9285906763675559,2868,2618,3414,32,0,9,3711,32,9,23,32,0,0,0,0,0,32,0,0
1000000000.0,A2_pool_transport_off,20200205,3439,0.9267043923470762,2873,2629,3402,37,0,9,3584,37,9,28,30,5,1,0,1,0,37,0,0
1000000000.0,A3_near_field_off,20200205,3404,0.917272972244678,2866,2578,3349,55,0,12,3567,55,12,43,44,10,0,0,1,0,55,0,0
1000000000.0,A4_crew_confined_and_pool_off,20200205,3433,0.9250875774723795,2867,2632,3402,31,0,8,3711,31,8,23,31,0,0,0,0,0,31,0,0
1000000000.0,A5_all_shared_air_off,20200205,264,0.07113985448666128,137,46,61,203,0,0,2674,203,0,203,4,132,22,0,45,4,0,0,199
1000000000.0,A0_declared,20200206,1,0.00026946914578280785,0,0,1,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A1_crew_confined,20200206,1,0.00026946914578280785,0,0,1,0,0,0,3711,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A2_pool_transport_off,20200206,1,0.00026946914578280785,0,0,1,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A3_near_field_off,20200206,1,0.00026946914578280785,0,0,1,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A4_crew_confined_and_pool_off,20200206,1,0.00026946914578280785,0,0,1,0,0,0,3711,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A5_all_shared_air_off,20200206,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A0_declared,20200207,1,0.00026946914578280785,1,1,1,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A1_crew_confined,20200207,1,0.00026946914578280785,1,1,1,0,0,0,3711,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A2_pool_transport_off,20200207,1,0.00026946914578280785,1,1,1,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A3_near_field_off,20200207,1,0.00026946914578280785,1,1,1,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A4_crew_confined_and_pool_off,20200207,1,0.00026946914578280785,1,1,1,0,0,0,3711,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A5_all_shared_air_off,20200207,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A0_declared,20200208,3461,0.932632713554298,3318,2708,3391,70,0,29,3507,70,29,41,63,6,0,0,1,0,69,1,0
1000000000.0,A1_crew_confined,20200208,3449,0.9293990838049043,3311,2722,3391,58,0,28,3711,58,28,30,58,0,0,0,0,0,58,0,0
1000000000.0,A2_pool_transport_off,20200208,3459,0.9320937752627324,3266,2772,3391,68,0,34,3596,68,34,34,61,7,0,0,0,0,68,0,0
1000000000.0,A3_near_field_off,20200208,3420,0.9215844785772029,3287,2636,3336,84,0,64,3629,84,64,20,83,1,0,0,0,0,84,0,0
1000000000.0,A4_crew_confined_and_pool_off,20200208,3450,0.9296685529506872,3263,2771,3391,59,0,30,3711,59,30,29,59,0,0,0,0,0,59,0,0
1000000000.0,A5_all_shared_air_off,20200208,7,0.001886284020479655,3,3,7,0,0,0,2668,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A0_declared,20200209,3,0.0008084074373484236,1,0,2,1,0,1,2666,1,1,0,1,0,0,0,0,0,1,0,0
1000000000.0,A1_crew_confined,20200209,3,0.0008084074373484236,2,0,2,1,0,1,3711,1,1,0,1,0,0,0,0,0,1,0,0
1000000000.0,A2_pool_transport_off,20200209,4,0.0010778765831312314,2,0,3,1,0,1,2666,1,1,0,1,0,0,0,0,0,1,0,0
1000000000.0,A3_near_field_off,20200209,1138,0.30665588790083537,813,4,50,1069,19,95,2667,1069,95,974,115,849,9,0,96,0,1024,45,0
1000000000.0,A4_crew_confined_and_pool_off,20200209,5,0.0013473457289140394,3,0,3,2,0,2,3711,2,2,0,2,0,0,0,0,0,2,0,0
1000000000.0,A5_all_shared_air_off,20200209,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A0_declared,20200210,2,0.0005389382915656157,1,0,2,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A1_crew_confined,20200210,2,0.0005389382915656157,1,0,2,0,0,0,3711,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A2_pool_transport_off,20200210,2945,0.7935866343303691,2846,501,1930,1009,6,471,2781,1009,472,537,583,361,0,0,65,0,1009,0,0
1000000000.0,A3_near_field_off,20200210,2861,0.7709512260846133,2641,212,1565,1277,19,565,2720,1277,565,712,689,528,2,0,58,0,1204,73,0
1000000000.0,A4_crew_confined_and_pool_off,20200210,2620,0.7060091619509566,2514,504,1930,688,2,470,3711,688,471,217,688,0,0,0,0,0,688,0,0
1000000000.0,A5_all_shared_air_off,20200210,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A0_declared,20200211,1,0.00026946914578280785,1,1,1,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A1_crew_confined,20200211,1,0.00026946914578280785,1,1,1,0,0,0,3711,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A2_pool_transport_off,20200211,3,0.0008084074373484236,3,2,2,1,0,1,2666,1,1,0,1,0,0,0,0,0,1,0,0
1000000000.0,A3_near_field_off,20200211,25,0.006736728644570197,19,2,11,13,1,13,2666,13,13,0,13,0,0,0,0,0,8,5,0
1000000000.0,A4_crew_confined_and_pool_off,20200211,3,0.0008084074373484236,3,1,2,1,0,1,3711,1,1,0,1,0,0,0,0,0,1,0,0
1000000000.0,A5_all_shared_air_off,20200211,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A0_declared,20200212,3352,0.903260576663972,3315,994,2771,578,3,233,2823,578,234,344,341,225,3,0,9,0,577,1,0
1000000000.0,A1_crew_confined,20200212,3231,0.8706548100242523,3175,976,2771,458,2,230,3711,458,231,227,458,0,0,0,0,0,435,23,0
1000000000.0,A2_pool_transport_off,20200212,11,0.0029641606036108865,10,3,7,4,0,4,2666,4,4,0,4,0,0,0,0,0,4,0,0
1000000000.0,A3_near_field_off,20200212,8,0.002155753166262463,8,2,6,2,0,2,2666,2,2,0,2,0,0,0,0,0,2,0,0
1000000000.0,A4_crew_confined_and_pool_off,20200212,11,0.0029641606036108865,11,3,7,4,0,4,3711,4,4,0,4,0,0,0,0,0,4,0,0
1000000000.0,A5_all_shared_air_off,20200212,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A0_declared,20200213,3,0.0008084074373484236,2,0,2,1,0,1,2666,1,1,0,1,0,0,0,0,0,1,0,0
1000000000.0,A1_crew_confined,20200213,3,0.0008084074373484236,2,0,2,1,0,1,3711,1,1,0,1,0,0,0,0,0,1,0,0
1000000000.0,A2_pool_transport_off,20200213,1,0.00026946914578280785,0,0,1,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A3_near_field_off,20200213,3300,0.889248181083266,3257,1156,2740,557,3,231,2887,557,231,326,343,178,1,0,35,0,553,4,0
1000000000.0,A4_crew_confined_and_pool_off,20200213,1,0.00026946914578280785,0,0,1,0,0,0,3711,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A5_all_shared_air_off,20200213,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A0_declared,20200214,1188,0.32012934518997577,976,23,126,1040,22,129,2667,1040,129,911,237,708,14,0,81,0,942,98,0
1000000000.0,A1_crew_confined,20200214,359,0.09673942333602803,211,24,126,214,19,165,3711,214,165,49,214,0,0,0,0,0,129,85,0
1000000000.0,A2_pool_transport_off,20200214,14,0.00377256804095931,11,4,8,6,0,6,2666,6,6,0,6,0,0,0,0,0,6,0,0
1000000000.0,A3_near_field_off,20200214,1285,0.3462678523309081,791,14,151,1076,58,254,2667,1076,254,822,395,555,3,0,123,0,948,128,0
1000000000.0,A4_crew_confined_and_pool_off,20200214,13,0.0035030988951765024,9,4,8,5,0,5,3711,5,5,0,5,0,0,0,0,0,5,0,0
1000000000.0,A5_all_shared_air_off,20200214,1,0.00026946914578280785,1,1,1,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A0_declared,20200215,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A1_crew_confined,20200215,0,0.0,0,0,0,0,0,0,3711,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A2_pool_transport_off,20200215,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A3_near_field_off,20200215,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A4_crew_confined_and_pool_off,20200215,0,0.0,0,0,0,0,0,0,3711,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A5_all_shared_air_off,20200215,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A0_declared,20200216,3240,0.8730800323362975,3147,675,2426,814,0,351,2795,814,352,462,492,285,2,0,35,0,799,15,0
1000000000.0,A1_crew_confined,20200216,3089,0.8323901913230936,2975,692,2426,653,10,356,3711,653,357,296,653,0,0,0,0,0,596,57,0
1000000000.0,A2_pool_transport_off,20200216,3324,0.8957154405820533,3270,992,2640,677,7,231,2785,677,231,446,324,333,5,0,15,0,671,6,0
1000000000.0,A3_near_field_off,20200216,1007,0.27135542980328753,318,4,17,983,7,46,2666,983,46,937,114,627,26,0,216,0,929,54,0
1000000000.0,A4_crew_confined_and_pool_off,20200216,3090,0.8326596604688763,3030,1002,2640,448,2,238,3711,448,238,210,448,0,0,0,0,0,448,0,0
1000000000.0,A5_all_shared_air_off,20200216,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A0_declared,20200217,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A1_crew_confined,20200217,0,0.0,0,0,0,0,0,0,3711,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A2_pool_transport_off,20200217,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A3_near_field_off,20200217,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
